scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
136,Mumbai Indians,Rohan Raje,2,0,13,0,6.5,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-delhi-daredevils-23rd-match-336004/full-scorecard
137,Chennai Super Kings,Makhaya Ntini,3,1,17,0,5.66,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
138,Chennai Super Kings,Manpreet Gony,3,0,25,0,8.33,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
139,Chennai Super Kings,Albie Morkel,1,0,10,0,10,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
140,Chennai Super Kings,Muthiah Muralidaran,4,0,20,1,5,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
141,Chennai Super Kings,Suresh Raina,1.2,0,10,0,7.5,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
142,Chennai Super Kings,Vidyut Sivaramakrishnan,2,0,22,1,11,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-chennai-super-kings-24th-match-336005/full-scorecard
143,Royal Challengers Bangalore,Dale Steyn,4,0,16,0,4,15,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
144,Royal Challengers Bangalore,Zaheer Khan,4,0,29,2,7.25,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
145,Royal Challengers Bangalore,Praveen Kumar,4,1,22,2,5.5,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
146,Royal Challengers Bangalore,Jacques Kallis,3,0,14,0,4.66,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
147,Royal Challengers Bangalore,Anil Kumble,3.2,0,36,0,10.8,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kings-xi-punjab-25th-match-336006/full-scorecard
148,Chennai Super Kings,Makhaya Ntini,4,0,37,0,9.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
149,Chennai Super Kings,Manpreet Gony,3,0,15,1,5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
150,Chennai Super Kings,Albie Morkel,4,0,26,1,6.5,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
151,Chennai Super Kings,Joginder Sharma,3,0,45,0,15,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
152,Chennai Super Kings,Muthiah Muralidaran,4,0,24,1,6,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
153,Rajasthan Royals,Sohail Tanvir,3.1,0,13,0,4.1,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
154,Rajasthan Royals,Munaf Patel,3,0,21,0,7,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
155,Rajasthan Royals,Siddharth Trivedi,3,0,23,0,7.66,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
156,Rajasthan Royals,Shane Watson,4,0,26,2,6.5,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
157,Rajasthan Royals,Shane Warne,2,0,19,1,9.5,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-rajasthan-royals-27th-match-336008/full-scorecard
158,Delhi Daredevils,Glenn McGrath,4,0,23,0,5.75,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
159,Delhi Daredevils,Mohammad Asif,4,0,33,1,8.25,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
160,Delhi Daredevils,Yo Mahesh,4,0,40,2,10,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
161,Delhi Daredevils,Pradeep Sangwan,4,0,29,2,7.25,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
162,Delhi Daredevils,Shoaib Malik,2,0,28,0,14,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
163,Delhi Daredevils,Virender Sehwag,2,0,30,0,15,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-chennai-super-kings-28th-match-336009/full-scorecard
164,Kolkata Knight Riders,Ashok Dinda,3,0,20,0,6.66,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
165,Kolkata Knight Riders,Ishant Sharma,4,0,25,1,6.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
166,Kolkata Knight Riders,Umar Gul,3,0,30,0,10,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
167,Kolkata Knight Riders,Sourav Ganguly,3,0,7,1,2.33,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
168,Kolkata Knight Riders,Murali Kartik,2,0,24,0,12,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
169,Kolkata Knight Riders,Laxmi Shukla,1,0,15,0,15,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
170,Deccan Chargers,Paidikalva Vijaykumar,1,0,10,0,10,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
171,Deccan Chargers,RP Singh,4,0,24,1,6,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
172,Deccan Chargers,Scott Styris,2,0,14,0,7,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
173,Deccan Chargers,Pragyan Ojha,4,0,47,1,11.75,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
174,Deccan Chargers,Shahid Afridi,2,0,10,0,5,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
175,Deccan Chargers,Sanjay Bangar,2,0,20,0,10,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
176,Deccan Chargers,Venugopal Rao,1,0,15,0,15,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
177,Chennai Super Kings,Manpreet Gony,4,0,38,1,9.5,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
178,Chennai Super Kings,Albie Morkel,4,0,25,1,6.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
179,Chennai Super Kings,Palani  Amarnath,3,0,35,1,11.66,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
180,Chennai Super Kings,Chamara Kapugedera,1,0,8,0,8,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
181,Chennai Super Kings,Muthiah Muralidaran,4,0,32,1,8,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
182,Chennai Super Kings,Lakshmipathy Balaji,4,0,24,5,6,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kings-xi-punjab-31st-match-336013/full-scorecard
183,Kolkata Knight Riders,Ashok Dinda,4,0,33,3,8.25,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
184,Kolkata Knight Riders,Ishant Sharma,3,0,27,0,9,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
185,Kolkata Knight Riders,Umar Gul,4,0,43,1,10.75,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
186,Kolkata Knight Riders,Sourav Ganguly,4,0,25,2,6.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
187,Kolkata Knight Riders,Murali Kartik,3,0,29,0,9.66,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
188,Kolkata Knight Riders,Laxmi Shukla,2,0,16,1,8,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
189,Delhi Daredevils,Glenn McGrath,4,0,12,0,3,16,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
190,Delhi Daredevils,Farveez Maharoof,4,0,22,1,5.5,15,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
191,Delhi Daredevils,Pradeep Sangwan,4,0,33,0,8.25,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
192,Delhi Daredevils,Yo Mahesh,2.1,0,35,0,16.15,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
193,Delhi Daredevils,Amit Mishra,3,0,27,2,9,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
194,Delhi Daredevils,Virender Sehwag,2,0,21,1,10.5,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-delhi-daredevils-33rd-match-336015/full-scorecard
195,Royal Challengers Bangalore,Dale Steyn,2,0,33,0,16.5,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
196,Royal Challengers Bangalore,Zaheer Khan,4,0,35,0,8.75,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
197,Royal Challengers Bangalore,Praveen Kumar,2.4,0,15,0,5.62,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
198,Royal Challengers Bangalore,Vinay Kumar,2,0,11,1,5.5,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
199,Royal Challengers Bangalore,Anil Kumble,4,0,36,0,9,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
200,Royal Challengers Bangalore,Virat Kohli,1,0,9,0,9,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-royal-challengers-bangalore-34th-match-336016/full-scorecard
201,Kolkata Knight Riders,Shoaib Akhtar,3,0,11,4,3.66,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
202,Kolkata Knight Riders,Ishant Sharma,3,0,18,0,6,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
203,Kolkata Knight Riders,Ashok Dinda,4,0,29,1,7.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
204,Kolkata Knight Riders,Sourav Ganguly,4,0,23,0,5.75,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
205,Kolkata Knight Riders,Iqbal Abdulla,3,0,22,0,7.33,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
206,Kolkata Knight Riders,Laxmi Shukla,0.5,0,6,3,7.2,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
207,Chennai Super Kings,Manpreet Gony,3,0,31,0,10.33,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
208,Chennai Super Kings,Albie Morkel,3,0,44,0,14.66,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
209,Chennai Super Kings,Lakshmipathy Balaji,2,0,9,0,4.5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
210,Chennai Super Kings,Joginder Sharma,3,0,24,1,8,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
211,Chennai Super Kings,Muthiah Muralidaran,2,0,20,0,10,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
212,Chennai Super Kings,Chamara Kapugedera,0.5,0,26,0,31.2,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-chennai-super-kings-36th-match-336018/full-scorecard
213,Delhi Daredevils,Glenn McGrath,4,0,42,2,10.5,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
214,Delhi Daredevils,Mohammad Asif,4,0,51,0,12.75,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
215,Delhi Daredevils,Farveez Maharoof,4,0,39,2,9.75,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
216,Delhi Daredevils,Amit Mishra,4,0,17,5,4.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
217,Delhi Daredevils,Rajat Bhatia,4,0,32,0,8,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
218,Kolkata Knight Riders,Shoaib Akhtar,2,0,29,1,14.5,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-kolkata-knight-riders-38th-match-336021/full-scorecard
219,Kolkata Knight Riders,Ishant Sharma,2.3,0,29,1,11.6,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-kolkata-knight-riders-38th-match-336021/full-scorecard
220,Kolkata Knight Riders,Ajit Agarkar,1,0,5,0,5,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-kolkata-knight-riders-38th-match-336021/full-scorecard
221,Rajasthan Royals,Sohail Tanvir,4,0,10,3,2.5,18,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023/full-scorecard
222,Rajasthan Royals,Munaf Patel,4,0,21,2,5.25,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023/full-scorecard
223,Rajasthan Royals,Shane Watson,2,0,6,0,3,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023/full-scorecard
224,Rajasthan Royals,Shane Warne,4,0,23,3,5.75,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023/full-scorecard
225,Rajasthan Royals,Siddharth Trivedi,2,0,23,1,11.5,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023/full-scorecard
