ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
3743,Chennai Super Kings,Ashish Nehra,not out,,,,,,,1,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-chennai-super-kings-20th-match-829745/full-scorecard
3744,Delhi Daredevils,Mayank Agarwal,c Rayudu b McClenaghan,,1,,,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-mumbai-indians-21st-match-829747/full-scorecard
3745,Delhi Daredevils,Shreyas Iyer,b Malinga,,,1,,,,,83,56,7,5,148.21,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-mumbai-indians-21st-match-829747/full-scorecard
3746,Delhi Daredevils,Jean-Paul Duminy,not out,,,,,,,1,78,50,3,6,156,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-mumbai-indians-21st-match-829747/full-scorecard
3747,Delhi Daredevils,Angelo Mathews,c  Patel b McClenaghan,,1,,,,,,17,8,3,0,212.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-mumbai-indians-21st-match-829747/full-scorecard
3748,Delhi Daredevils,Yuvraj Singh,c Pollard b Bumrah,,1,,,,,,2,4,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-mumbai-indians-21st-match-829747/full-scorecard
4760,Rising Pune Supergiants,MS Dhoni ,not out,,,,,,,1,21,17,1,1,123.52,2017,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3750,Rajasthan Royals,Ajinkya Rahane,lbw b Patel,,,,1,,,,18,12,2,1,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3751,Rajasthan Royals,Shane Watson,c Starc b Chahal,,1,,,,,,26,22,4,1,118.18,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3752,Rajasthan Royals,Steven Smith,c  Karthik b Starc,,1,,,,,,31,28,2,0,110.71,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3753,Rajasthan Royals,Karun Nair,run out (Patel/Kohli),,,,,1,,,16,14,0,1,114.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3754,Rajasthan Royals,Deepak Hooda,b Iqbal Abdulla,,,1,,,,,1,3,0,0,33.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3755,Rajasthan Royals,Sanju Samson,b Chahal,,,1,,,,,4,7,0,0,57.14,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3756,Rajasthan Royals,Stuart Binny,c Wiese b Starc,,1,,,,,,20,20,2,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3757,Rajasthan Royals,James Faulkner,c  Karthik b Patel,,1,,,,,,4,5,0,0,80,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3758,Rajasthan Royals,Chris Morris,not out,,,,,,,1,3,3,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3759,Rajasthan Royals,Dhawal Kulkarni,b Starc,,,1,,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3760,Rajasthan Royals,Pravin Tambe,not out,,,,,,,1,2,4,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-royal-challengers-bangalore-22nd-match-829749/full-scorecard
3761,Mumbai Indians,Lendl Simmons,b Steyn,,,1,,,,,51,42,6,1,121.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3762,Mumbai Indians,Parthiv Patel,c Vihari b Steyn,,1,,,,,,17,17,3,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3763,Mumbai Indians,Unmukt Chand,c Dhawan b P Kumar,,1,,,,,,5,4,1,0,125,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3764,Mumbai Indians,Rohit Sharma,c B Kumar b Sharma,,1,,,,,,24,15,2,1,160,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3765,Mumbai Indians,Kieron Pollard,b B Kumar,,,1,,,,,33,24,3,1,137.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3766,Mumbai Indians,Ambati Rayudu,c Boult b B Kumar,,1,,,,,,7,7,1,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3767,Mumbai Indians,Harbhajan Singh,c B Kumar b P Kumar,,1,,,,,,0,4,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3768,Mumbai Indians,Jagadeesha Suchith,not out,,,,,,,1,9,5,0,0,180,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3769,Mumbai Indians,Vinay Kumar,c  Ojha b B Kumar,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3770,Mumbai Indians,Mitchell McClenaghan,not out,,,,,,,1,1,1,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-sunrisers-hyderabad-23rd-match-829751/full-scorecard
3771,Chennai Super Kings,Dwayne Smith,b Anureet Singh,,,1,,,,,26,13,3,2,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kings-xi-punjab-24th-match-829753/full-scorecard
3772,Chennai Super Kings,Brendon McCullum,c Miller b Patel,,1,,,,,,66,44,8,3,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kings-xi-punjab-24th-match-829753/full-scorecard
3773,Chennai Super Kings,Suresh Raina,run out (Karanveer Singh),,,,,1,,,29,26,4,0,111.53,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kings-xi-punjab-24th-match-829753/full-scorecard
4844,Rising Pune Supergiants,MS Dhoni ,c  Ojha b Kaul,,1,,,,,,31,21,2,2,147.61,2017,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634/full-scorecard
3775,Chennai Super Kings,Ravindra Jadeja,not out,,,,,,,1,18,11,2,0,163.63,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kings-xi-punjab-24th-match-829753/full-scorecard
3776,Delhi Daredevils,Mayank Agarwal,st  Karthik b Iqbal Abdulla,,,,,,,,27,34,1,1,79.41,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3777,Delhi Daredevils,Shreyas Iyer,lbw b Starc,,,,1,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3778,Delhi Daredevils,Jean-Paul Duminy,c  Karthik b Wiese,,1,,,,,,13,14,2,0,92.85,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3779,Delhi Daredevils,Yuvraj Singh,c  Karthik b Aaron,,1,,,,,,2,5,0,0,40,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3780,Delhi Daredevils,Angelo Mathews,c de Villiers b Aaron,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
4948,Rising Pune Supergiants,MS Dhoni ,not out,,,,,,,1,40,26,0,5,153.84,2017,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-qualifier-1-1082647/full-scorecard
3782,Delhi Daredevils,Nathan Coulter-Nile,lbw b Wiese,,,,1,,,,4,8,1,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3783,Delhi Daredevils,Amit Mishra,b Starc,,,1,,,,,2,4,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3784,Delhi Daredevils,Shahbaz Nadeem,b Starc,,,1,,,,,2,7,0,0,28.57,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3785,Delhi Daredevils,Imran Tahir,not out,,,,,,,1,3,4,0,0,75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3786,Delhi Daredevils,Domnic Muthuswami,run out (de Villiers),,,,,1,,,1,3,0,0,33.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-royal-challengers-bangalore-26th-match-829757/full-scorecard
3787,Sunrisers Hyderabad,David Warner,c Miller b Patel,,1,,,,,,58,41,10,1,141.46,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3788,Sunrisers Hyderabad,Shikhar Dhawan,c Vijay b Johnson,,1,,,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3789,Sunrisers Hyderabad,Hanuma Vihari,c Vohra b Anureet Singh,,1,,,,,,9,8,2,0,112.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3790,Sunrisers Hyderabad,Moises Henriques,b Sandeep Sharma,,,1,,,,,30,32,1,0,93.75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3791,Sunrisers Hyderabad,Naman Ojha,c Miller b Patel,,1,,,,,,28,26,3,0,107.69,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3792,Sunrisers Hyderabad,Ravi Bopara,c  Saha b Johnson,,1,,,,,,0,2,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3793,Sunrisers Hyderabad,Ashish Reddy,not out,,,,,,,1,22,8,1,2,275,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3794,Sunrisers Hyderabad,Karn Sharma,not out,,,,,,,1,1,1,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-sunrisers-hyderabad-27th-match-829759/full-scorecard
3795,Chennai Super Kings,Dwayne Smith,run out (Pathan),,,,,1,,,25,19,3,1,131.57,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3796,Chennai Super Kings,Brendon McCullum,lbw b Chawla,,,,1,,,,19,14,3,1,135.71,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3797,Chennai Super Kings,Suresh Raina,c  Uthappa b Russell,,1,,,,,,17,21,2,1,80.95,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3798,Chennai Super Kings,Faf du Plessis,not out,,,,,,,1,29,29,1,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
5115,Chennai Super Kings,MS Dhoni ,c Gowtham b Gopal,,1,,,,,,5,3,1,0,166.66,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-rajasthan-royals-17th-match-1136577/full-scorecard
3800,Chennai Super Kings,Dwayne Bravo,c SA Yadav b Chawla,,1,,,,,,5,7,1,0,71.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3801,Chennai Super Kings,Ravindra Jadeja,b Hogg,,,1,,,,,15,20,0,0,75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3802,Chennai Super Kings,Ravichandran Ashwin,not out,,,,,,,1,9,4,2,0,225,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-kolkata-knight-riders-28th-match-829765/full-scorecard
3803,Royal Challengers Bangalore,Chris Gayle,c Hooda b Southee,,1,,,,,,10,4,1,1,250,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3804,Royal Challengers Bangalore,Virat Kohli,c  Samson b Southee,,1,,,,,,1,4,0,0,25,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3805,Royal Challengers Bangalore,AB de Villiers  ,run out (Hooda/ Samson),,,,,1,,,57,45,9,1,126.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3806,Royal Challengers Bangalore,Mandeep Singh,lbw b Binny,,,,1,,,,27,20,4,0,135,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3807,Royal Challengers Bangalore,Dinesh Karthik,run out (Southee/ Samson),,,,,1,,,27,18,3,1,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3808,Royal Challengers Bangalore,Sarfaraz Khan,not out,,,,,,,1,45,21,6,1,214.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3809,Royal Challengers Bangalore,David Wiese,c Southee b Kulkarni,,1,,,,,,11,8,2,0,137.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3810,Royal Challengers Bangalore,Harshal Patel,run out (Rahane/ Samson),,,,,1,,,6,2,0,1,300,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-rajasthan-royals-29th-match-829763/full-scorecard
3811,Chennai Super Kings,Dwayne Smith,c ten Doeschate b Cummins,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3812,Chennai Super Kings,Brendon McCullum,lbw b Hogg,,,,1,,,,32,12,3,3,266.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3813,Chennai Super Kings,Suresh Raina,c Chawla b UT Yadav,,1,,,,,,8,10,2,0,80,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3814,Chennai Super Kings,Faf du Plessis,st  Uthappa b Hogg,,,,,,,,20,11,5,0,181.81,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3815,Chennai Super Kings,Dwayne Bravo,b Russell,,,1,,,,,30,32,4,0,93.75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
5139,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,25,12,3,1,208.33,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580/full-scorecard
3817,Chennai Super Kings,Ravindra Jadeja,c Cummins b Hogg,,1,,,,,,24,30,1,1,80,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3818,Chennai Super Kings,Pawan Negi,b Hogg,,,1,,,,,27,13,4,1,207.69,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3819,Chennai Super Kings,Mohit Sharma,c  Uthappa b Russell,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3820,Chennai Super Kings,Ashish Nehra,not out,,,,,,,1,1,4,0,0,25,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3821,Chennai Super Kings,Ronit More,not out,,,,,,,1,2,2,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-chennai-super-kings-30th-match-829723/full-scorecard
3822,Kings XI Punjab,Virender Sehwag,c Mathews b Khan,,1,,,,,,1,2,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3823,Kings XI Punjab,Manan Vohra,c  Jadhav b Khan,,1,,,,,,1,7,0,0,14.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3824,Kings XI Punjab,Shaun Marsh,lbw b Duminy,,,,1,,,,5,4,1,0,125,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3825,Kings XI Punjab,Wriddhiman Saha,c  Jadhav b Coulter-Nile,,1,,,,,,3,8,0,0,37.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3826,Kings XI Punjab,David Miller,c Tiwary b Coulter-Nile,,1,,,,,,42,41,4,1,102.43,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3827,Kings XI Punjab,George Bailey,lbw b Mishra,,,,1,,,,18,16,3,0,112.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3828,Kings XI Punjab,Thisara Perera,c Tiwary b Coulter-Nile,,1,,,,,,3,7,0,0,42.85,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3829,Kings XI Punjab,Axar Patel,c Agarwal b Coulter-Nile,,1,,,,,,22,26,0,1,84.61,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3830,Kings XI Punjab,Shardul Thakur,not out,,,,,,,1,7,6,1,0,116.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3831,Kings XI Punjab,Anureet Singh,not out,,,,,,,1,8,3,0,1,266.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-kings-xi-punjab-31st-match-829767/full-scorecard
3832,Mumbai Indians,Lendl Simmons,lbw b Ankit Sharma,,,,1,,,,38,31,4,1,122.58,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3833,Mumbai Indians,Parthiv Patel,c & b Kulkarni,1,,,,,,,23,14,5,0,164.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3834,Mumbai Indians,Unmukt Chand,c Binny b Southee,,1,,,,,,13,14,1,0,92.85,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3835,Mumbai Indians,Rohit Sharma,c Ankit Sharma b Kulkarni,,1,,,,,,27,21,2,1,128.57,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3836,Mumbai Indians,Ambati Rayudu,not out,,,,,,,1,53,27,4,3,196.29,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3837,Mumbai Indians,Kieron Pollard,c  Samson b Theron,,1,,,,,,24,14,2,1,171.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3838,Mumbai Indians,Harbhajan Singh,not out,,,,,,,1,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-rajasthan-royals-32nd-match-829769/full-scorecard
3839,Kolkata Knight Riders,Robin Uthappa,c  Karthik b Chahal,,1,,,,,,23,21,3,0,109.52,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3840,Kolkata Knight Riders,Gautam Gambhir,c Mandeep Singh b Wiese,,1,,,,,,12,8,2,0,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3841,Kolkata Knight Riders,Andre Russell,run out ( Karthik),,,,,1,,,45,17,5,3,264.7,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3842,Kolkata Knight Riders,Ryan ten Doeschate,c de Villiers b Starc,,1,,,,,,12,7,1,1,171.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3843,Kolkata Knight Riders,Yusuf Pathan,not out,,,,,,,1,11,6,0,1,183.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3844,Kolkata Knight Riders,Suryakumar Yadav,not out,,,,,,,1,0,2,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kolkata-knight-riders-33rd-match-829771/full-scorecard
3845,Sunrisers Hyderabad,David Warner,c Smith b Raina,,1,,,,,,61,28,11,1,217.85,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3846,Sunrisers Hyderabad,Shikhar Dhawan,run out (Jadeja/ Dhoni),,,,,1,,,37,32,4,0,115.62,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3847,Sunrisers Hyderabad,Moises Henriques,st  Dhoni b Negi,,,,,,,,19,9,1,2,211.11,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3848,Sunrisers Hyderabad,Eoin Morgan,not out,,,,,,,1,32,27,1,2,118.51,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3849,Sunrisers Hyderabad,Naman Ojha,b Nehra,,,1,,,,,20,12,3,1,166.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3850,Sunrisers Hyderabad,Ashish Reddy,c  Dhoni b Bravo,,1,,,,,,6,6,1,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3851,Sunrisers Hyderabad,Hanuma Vihari,c sub (B Aparajith) b Bravo,,1,,,,,,8,5,1,0,160,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
