scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
3551,Mumbai Indians,Jasprit Bumrah,4,0,45,0,11.25,5,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-gujarat-lions-16th-match-1082606/full-scorecard
3552,Mumbai Indians,Krunal Pandya,3,0,18,0,6,4,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-gujarat-lions-16th-match-1082606/full-scorecard
3553,Mumbai Indians,Hardik Pandya,1,0,15,0,15,1,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-gujarat-lions-16th-match-1082606/full-scorecard
3554,Royal Challengers Bangalore,Adam Milne,4,0,27,2,6.75,11,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3555,Royal Challengers Bangalore,Samuel Badree,4,0,32,1,8,7,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3556,Royal Challengers Bangalore,Sreenath Aravind,4,0,29,2,7.25,9,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3557,Royal Challengers Bangalore,Shane Watson,4,0,44,1,11,9,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3558,Royal Challengers Bangalore,Pawan Negi,3,0,12,1,4,7,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3559,Royal Challengers Bangalore,Yuzvendra Chahal,1,0,11,0,11,3,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-rising-pune-supergiant-17th-match-1082607/full-scorecard
3560,Kolkata Knight Riders,Nathan Coulter-Nile,4,0,22,3,5.5,12,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3561,Kolkata Knight Riders,Chris Woakes,4,0,31,1,7.75,5,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3562,Kolkata Knight Riders,Umesh Yadav,4,0,53,1,13.25,7,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3563,Kolkata Knight Riders,Sunil Narine,4,0,20,1,5,8,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3564,Kolkata Knight Riders,Kuldeep Yadav,3,0,29,0,9.66,4,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3565,Kolkata Knight Riders,Colin de Grandhomme,1,0,12,0,12,0,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
3566,Kings XI Punjab,Sandeep Sharma,4,0,35,1,8.75,10,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
3567,Kings XI Punjab,Ishant Sharma,4,0,23,0,5.75,11,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
3568,Kings XI Punjab,Mohit Sharma,4,0,25,2,6.25,10,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
3569,Kings XI Punjab,KC Cariappa,4,0,38,1,9.5,5,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
3570,Kings XI Punjab,Axar Patel,4,0,33,2,8.25,7,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
3571,Gujarat Lions,Dhawal Kulkarni,4,0,37,1,9.25,8,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3572,Gujarat Lions,Basil Thampi,4,0,31,1,7.75,11,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3573,Gujarat Lions,Andrew Tye,4,0,34,0,8.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3574,Gujarat Lions,Ravindra Jadeja,4,0,57,0,14.25,4,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3575,Gujarat Lions,Shivil Kaushik,3,0,36,0,12,4,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3576,Gujarat Lions,Dwayne Smith,1,0,17,0,17,0,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-royal-challengers-bangalore-20th-match-1082610/full-scorecard
3577,Delhi Daredevils,Jayant Yadav,2,0,16,0,8,2,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3578,Delhi Daredevils,Chris Morris,4,0,26,4,6.5,10,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3579,Delhi Daredevils,Zaheer Khan,4,0,37,0,9.25,4,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3580,Delhi Daredevils,Pat Cummins,4,0,37,0,9.25,6,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3581,Delhi Daredevils,Angelo Mathews,3,0,41,0,13.66,1,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3582,Delhi Daredevils,Amit Mishra,3,0,33,0,11,2,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
3583,Mumbai Indians,Hardik Pandya,2,0,18,0,9,4,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3584,Mumbai Indians,Mitchell McClenaghan,4,0,46,2,11.5,11,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3585,Mumbai Indians,Harbhajan Singh,2,0,12,0,6,4,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3586,Mumbai Indians,Lasith Malinga,4,0,58,0,14.5,6,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3587,Mumbai Indians,Krunal Pandya,4,0,29,1,7.25,6,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3588,Mumbai Indians,Jasprit Bumrah,4,0,30,1,7.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-mumbai-indians-22nd-match-1082612/full-scorecard
3589,Gujarat Lions,Praveen Kumar,2,0,24,1,12,4,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3590,Gujarat Lions,James Faulkner,4,0,38,1,9.5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3591,Gujarat Lions,Basil Thampi,4,0,44,1,11,7,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3592,Gujarat Lions,Suresh Raina,2,0,11,1,5.5,4,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3593,Gujarat Lions,Dhawal Kulkarni,2,0,23,0,11.5,3,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3594,Gujarat Lions,Ravindra Jadeja,4,0,31,0,7.75,5,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3595,Gujarat Lions,Dwayne Smith,2,0,14,0,7,2,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-gujarat-lions-23rd-match-1082613/full-scorecard
3596,Rising Pune Supergiants,Jaydev Unadkat,4,0,41,1,10.25,7,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3597,Rising Pune Supergiants,Washington Sundar,3,0,19,0,6.33,7,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3598,Rising Pune Supergiants,Ben Stokes,2,0,19,0,9.5,4,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3599,Rising Pune Supergiants,Shardul Thakur,4,0,50,0,12.5,4,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3600,Rising Pune Supergiants,Dan Christian,4,0,20,1,5,11,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3601,Rising Pune Supergiants,Imran Tahir,3,0,23,1,7.66,5,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
3602,Delhi Daredevils,Kagiso Rabada,4,0,30,1,7.5,13,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
3603,Delhi Daredevils,Chris Morris,4,0,33,0,8.25,10,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
3604,Delhi Daredevils,Zaheer Khan,4,0,36,0,9,8,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
3605,Delhi Daredevils,Amit Mishra,4,1,18,2,4.5,14,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
3606,Delhi Daredevils,Pat Cummins,4,0,20,2,5,11,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
3607,Gujarat Lions,Shubham Agarwal,4,0,42,1,10.5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3608,Gujarat Lions,Nathu Singh,2,0,7,1,3.5,8,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3609,Gujarat Lions,Suresh Raina,1,0,6,0,6,3,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3610,Gujarat Lions,Basil Thampi,4,0,44,0,11,6,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3611,Gujarat Lions,Andrew Tye,4,0,35,2,8.75,7,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3612,Gujarat Lions,Ravindra Jadeja,4,0,32,1,8,7,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3613,Gujarat Lions,Dwayne Smith,1,0,18,1,18,1,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-kings-xi-punjab-26th-match-1082616/full-scorecard
3614,Royal Challengers Bangalore,Samuel Badree,4,0,33,1,8.25,10,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3615,Royal Challengers Bangalore,Tymal Mills,4,0,31,2,7.75,13,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3616,Royal Challengers Bangalore,Sreenath Aravind,3.3,0,27,1,7.71,7,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3617,Royal Challengers Bangalore,Stuart Binny,1,0,9,1,9,3,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3618,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,16,3,4,10,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3619,Royal Challengers Bangalore,Pawan Negi,3,0,15,2,5,10,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-royal-challengers-bangalore-27th-match-1082617/full-scorecard
3620,Mumbai Indians,Mitchell Johnson,4,0,34,1,8.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-28th-match-1082618/full-scorecard
3621,Mumbai Indians,Mitchell McClenaghan,4,0,36,0,9,10,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-28th-match-1082618/full-scorecard
3622,Mumbai Indians,Karn Sharma,4,0,39,2,9.75,7,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-28th-match-1082618/full-scorecard
3623,Mumbai Indians,Jasprit Bumrah,4,0,29,2,7.25,10,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-28th-match-1082618/full-scorecard
3624,Mumbai Indians,Harbhajan Singh,4,0,20,1,5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-rising-pune-supergiant-28th-match-1082618/full-scorecard
3625,Kolkata Knight Riders,Umesh Yadav,3,0,28,1,9.33,8,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3626,Kolkata Knight Riders,Chris Woakes,3,0,38,0,12.66,3,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3627,Kolkata Knight Riders,Sunil Narine,4,0,34,1,8.5,6,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3628,Kolkata Knight Riders,Colin de Grandhomme,2,0,14,0,7,2,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3629,Kolkata Knight Riders,Piyush Chawla,4,0,36,1,9,6,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3630,Kolkata Knight Riders,Kuldeep Yadav,4,0,31,2,7.75,8,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-kolkata-knight-riders-30th-match-1082620/full-scorecard
3631,Gujarat Lions,Nathu Singh,2,0,8,0,4,8,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3632,Gujarat Lions,Basil Thampi,4,0,34,1,8.5,10,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3633,Gujarat Lions,Andrew Tye,4,0,12,3,3,13,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3634,Gujarat Lions,Ravindra Jadeja,4,0,28,2,7,8,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3635,Gujarat Lions,Ankit Soni,3,0,28,1,9.33,6,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3636,Gujarat Lions,James Faulkner,3,0,15,1,5,6,https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-gujarat-lions-31st-match-1082621/full-scorecard
3637,Kolkata Knight Riders,Nathan Coulter-Nile,4,0,34,3,8.5,11,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3638,Kolkata Knight Riders,Umesh Yadav,4,0,38,1,9.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3639,Kolkata Knight Riders,Chris Woakes,3,0,20,0,6.66,5,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3640,Kolkata Knight Riders,Sunil Narine,4,0,25,1,6.25,8,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3641,Kolkata Knight Riders,Kuldeep Yadav,4,0,27,0,6.75,4,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3642,Kolkata Knight Riders,Colin de Grandhomme,1,0,15,0,15,0,https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
3643,Kings XI Punjab,Ishant Sharma,4,0,41,0,10.25,8,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3644,Kings XI Punjab,Anureet Singh,2,0,26,0,13,2,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3645,Kings XI Punjab,Mohit Sharma,3,0,34,1,11.33,2,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3646,Kings XI Punjab,Axar Patel,3,0,34,0,11.33,3,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3647,Kings XI Punjab,KC Cariappa,4,0,42,0,10.5,3,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3648,Kings XI Punjab,Glenn Maxwell,4,0,29,2,7.25,6,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
3649,Royal Challengers Bangalore,Adam Milne,4,0,35,0,8.75,10,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3650,Royal Challengers Bangalore,Samuel Badree,4,0,31,1,7.75,8,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3651,Royal Challengers Bangalore,Sreenath Aravind,4,0,30,0,7.5,8,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3652,Royal Challengers Bangalore,Yuzvendra Chahal,2,0,25,0,12.5,1,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3653,Royal Challengers Bangalore,Pawan Negi,4,0,18,1,4.5,12,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3654,Royal Challengers Bangalore,Stuart Binny,2,0,17,1,8.5,2,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-royal-challengers-bangalore-34th-match-1082624/full-scorecard
3655,Mumbai Indians,Mitchell McClenaghan,4,0,50,0,12.5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-mumbai-indians-35th-match-1082625/full-scorecard
3656,Mumbai Indians,Lasith Malinga,4,0,33,2,8.25,10,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-mumbai-indians-35th-match-1082625/full-scorecard
3657,Mumbai Indians,Harbhajan Singh,4,0,23,1,5.75,11,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-mumbai-indians-35th-match-1082625/full-scorecard
3658,Mumbai Indians,Jasprit Bumrah,4,0,32,2,8,10,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-mumbai-indians-35th-match-1082625/full-scorecard
3659,Mumbai Indians,Krunal Pandya,4,0,14,3,3.5,16,https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-mumbai-indians-35th-match-1082625/full-scorecard
3660,Kings XI Punjab,Sandeep Sharma,4,0,20,4,5,14,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3661,Kings XI Punjab,T Natarajan,2,0,7,0,3.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3662,Kings XI Punjab,Mohit Sharma,1.1,0,3,1,2.57,5,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3663,Kings XI Punjab,Axar Patel,4,0,22,2,5.5,12,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3664,Kings XI Punjab,Glenn Maxwell,4,0,12,1,3,15,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3665,Kings XI Punjab,Varun Aaron,2,0,3,2,1.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
3666,Kolkata Knight Riders,Nathan Coulter-Nile,4,0,34,0,8.5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3667,Kolkata Knight Riders,Umesh Yadav,4,0,30,0,7.5,11,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3668,Kolkata Knight Riders,Chris Woakes,4,0,46,1,11.5,8,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3669,Kolkata Knight Riders,Yusuf Pathan,1,0,17,0,17,1,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3670,Kolkata Knight Riders,Sunil Narine,3,0,37,0,12.33,2,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3671,Kolkata Knight Riders,Kuldeep Yadav,4,0,43,0,10.75,5,https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
3672,Mumbai Indians,Mitchell McClenaghan,4,0,34,3,8.5,9,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3673,Mumbai Indians,Lasith Malinga,4,0,31,0,7.75,10,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3674,Mumbai Indians,Hardik Pandya,1,0,5,0,5,2,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3675,Mumbai Indians,Karn Sharma,3,0,23,1,7.66,5,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3676,Mumbai Indians,Jasprit Bumrah,4,0,33,1,8.25,8,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3677,Mumbai Indians,Krunal Pandya,4,0,34,2,8.5,7,https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-royal-challengers-bangalore-38th-match-1082628/full-scorecard
3678,Rising Pune Supergiants,Jaydev Unadkat,3.5,0,29,3,7.56,10,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3679,Rising Pune Supergiants,Washington Sundar,2,0,12,0,6,8,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3680,Rising Pune Supergiants,Ben Stokes,4,0,36,0,9,10,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3681,Rising Pune Supergiants,Imran Tahir,4,0,27,3,6.75,9,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3682,Rising Pune Supergiants,Shardul Thakur,3,0,25,1,8.33,5,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3683,Rising Pune Supergiants,Dan Christian,3,0,27,1,9,3,https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-gujarat-lions-39th-match-1082629/full-scorecard
3684,Delhi Daredevils,Jayant Yadav,4,0,26,0,6.5,12,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
3685,Delhi Daredevils,Kagiso Rabada,4,0,59,0,14.75,4,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
3686,Delhi Daredevils,Chris Morris,4,0,36,0,9,7,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
3687,Delhi Daredevils,Mohammed Shami,4,0,36,2,9,8,https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
